driver_id,constructor_id,points,position,grid,laps,status,gap,fastest_rank,fastest,top_speed_kph,time_sec,season,round,race_name,circuit,gap_seconds
giovinazzi,alfa,2,9,18,71,Finished,+21.146,9,1:08.796,225.954,68.79599999999999,2020,1,Austrian Grand Prix,red_bull_ring,21.146
vettel,ferrari,1,10,11,71,Finished,+24.545,8,1:08.623,226.524,68.623,2020,1,Austrian Grand Prix,red_bull_ring,24.545
latifi,williams,0,11,20,71,Finished,+31.650,16,1:09.662,223.146,69.662,2020,1,Austrian Grand Prix,red_bull_ring,31.65
hamilton,mercedes,25,1,1,71,Finished,1:22:50.683,3,1:06.719,232.989,66.719,2020,2,Styrian Grand Prix,red_bull_ring,0
bottas,mercedes,18,2,4,71,Finished,+13.719,7,1:07.534,230.177,67.534,2020,2,Styrian Grand Prix,red_bull_ring,13.719
max_verstappen,red_bull,15,3,2,71,Finished,+33.698,2,1:06.145,235.01,66.145,2020,2,Styrian Grand Prix,red_bull_ring,33.698
albon,red_bull,12,4,6,71,Finished,+44.400,6,1:07.299,230.981,67.299,2020,2,Styrian Grand Prix,red_bull_ring,44.4
norris,mclaren,10,5,9,71,Finished,+1:01.470,5,1:07.193,231.345,67.193,2020,2,Styrian Grand Prix,red_bull_ring,61.47
perez,racing_point,8,6,17,71,Finished,+1:02.387,4,1:07.188,231.362,67.188,2020,2,Styrian Grand Prix,red_bull_ring,62.387
stroll,racing_point,6,7,12,71,Finished,+1:02.453,10,1:07.833,229.162,67.833,2020,2,Styrian Grand Prix,red_bull_ring,62.453
ricciardo,renault,4,8,8,71,Finished,+1:02.591,9,1:07.832,229.166,67.832,2020,2,Styrian Grand Prix,red_bull_ring,62.591
hamilton,mercedes,26,1,1,70,Finished,1:36:12.473,1,1:16.627,205.823,76.627,2020,3,Hungarian Grand Prix,hungaroring,0
max_verstappen,red_bull,18,2,7,70,Finished,+8.702,4,1:19.184,199.176,79.184,2020,3,Hungarian Grand Prix,hungaroring,8.702
bottas,mercedes,15,3,2,70,Finished,+9.452,2,1:17.665,203.072,77.66499999999999,2020,3,Hungarian Grand Prix,hungaroring,9.452
stroll,racing_point,12,4,3,70,Finished,+57.579,3,1:18.973,199.708,78.973,2020,3,Hungarian Grand Prix,hungaroring,57.579
albon,red_bull,10,5,13,70,Finished,+1:18.316,5,1:19.440,198.534,79.44,2020,3,Hungarian Grand Prix,hungaroring,78.316
hamilton,mercedes,25,1,1,52,Finished,1:28:01.283,3,1:29.238,237.652,89.238,2020,4,British Grand Prix,silverstone,0
max_verstappen,red_bull,19,2,3,52,Finished,+5.856,1,1:27.097,243.494,87.09700000000001,2020,4,British Grand Prix,silverstone,5.856
leclerc,ferrari,15,3,4,52,Finished,+18.474,9,1:29.813,236.13,89.813,2020,4,British Grand Prix,silverstone,18.474
ricciardo,renault,12,4,8,52,Finished,+19.650,5,1:29.482,237.004,89.482,2020,4,British Grand Prix,silverstone,19.65
norris,mclaren,10,5,5,52,Finished,+22.277,12,1:30.058,235.488,90.05799999999999,2020,4,British Grand Prix,silverstone,22.277
ocon,renault,8,6,9,52,Finished,+26.937,6,1:29.491,236.98,89.491,2020,4,British Grand Prix,silverstone,26.937
gasly,alphatauri,6,7,11,52,Finished,+31.188,7,1:29.603,236.684,89.60300000000001,2020,4,British Grand Prix,silverstone,31.188
albon,red_bull,4,8,12,52,Finished,+32.670,2,1:28.689,239.123,88.689,2020,4,British Grand Prix,silverstone,32.67
stroll,racing_point,2,9,6,52,Finished,+37.311,13,1:30.475,234.402,90.475,2020,4,British Grand Prix,silverstone,37.311
vettel,ferrari,1,10,10,52,Finished,+41.857,15,1:30.537,234.242,90.537,2020,4,British Grand Prix,silverstone,41.857
bottas,mercedes,0,11,2,52,Finished,+42.167,4,1:29.265,237.58,89.265,2020,4,British Grand Prix,silverstone,42.167
russell,williams,0,12,20,52,Finished,+52.004,16,1:30.862,233.404,90.862,2020,4,British Grand Prix,silverstone,52.004
sainz,mclaren,0,13,7,52,Finished,+53.370,10,1:29.948,235.776,89.94800000000001,2020,4,British Grand Prix,silverstone,53.37
giovinazzi,alfa,0,14,15,52,Finished,+54.205,17,1:30.977,233.109,90.977,2020,4,British Grand Prix,silverstone,54.205
latifi,williams,0,15,18,52,Finished,+54.549,14,1:30.501,234.335,90.501,2020,4,British Grand Prix,silverstone,54.549
grosjean,haas,0,16,17,52,Finished,+55.050,8,1:29.782,236.212,89.782,2020,4,British Grand Prix,silverstone,55.05
max_verstappen,red_bull,25,1,4,52,Finished,1:19:41.993,2,1:29.465,237.049,89.465,2020,5,70th Anniversary Grand Prix,silverstone,0
hamilton,mercedes,19,2,2,52,Finished,+11.326,1,1:28.451,239.766,88.451,2020,5,70th Anniversary Grand Prix,silverstone,11.326
bottas,mercedes,15,3,1,52,Finished,+19.231,4,1:29.765,236.256,89.765,2020,5,70th Anniversary Grand Prix,silverstone,19.231
leclerc,ferrari,12,4,8,52,Finished,+29.289,8,1:30.552,234.203,90.55199999999999,2020,5,70th Anniversary Grand Prix,silverstone,29.289
albon,red_bull,10,5,9,52,Finished,+39.146,3,1:29.477,237.017,89.477,2020,5,70th Anniversary Grand Prix,silverstone,39.146
stroll,racing_point,8,6,6,52,Finished,+42.538,15,1:30.877,233.365,90.877,2020,5,70th Anniversary Grand Prix,silverstone,42.538
hulkenberg,racing_point,6,7,3,52,Finished,+55.951,6,1:30.087,235.412,90.087,2020,5,70th Anniversary Grand Prix,silverstone,55.951
ocon,renault,4,8,14,52,Finished,+1:04.773,10,1:30.575,234.144,90.575,2020,5,70th Anniversary Grand Prix,silverstone,64.773
norris,mclaren,2,9,10,52,Finished,+1:05.544,11,1:30.698,233.826,90.69800000000001,2020,5,70th Anniversary Grand Prix,silverstone,65.544
kvyat,alphatauri,1,10,16,52,Finished,+1:09.669,12,1:30.738,233.723,90.738,2020,5,70th Anniversary Grand Prix,silverstone,69.669
gasly,alphatauri,0,11,7,52,Finished,+1:10.642,7,1:30.092,235.399,90.092,2020,5,70th Anniversary Grand Prix,silverstone,70.642
vettel,ferrari,0,12,11,52,Finished,+1:13.370,13,1:30.785,233.602,90.785,2020,5,70th Anniversary Grand Prix,silverstone,73.37
sainz,mclaren,0,13,12,52,Finished,+1:14.070,9,1:30.556,234.193,90.556,2020,5,70th Anniversary Grand Prix,silverstone,74.07
hamilton,mercedes,25,1,1,66,Finished,1:31:45.279,2,1:19.822,209.942,79.822,2020,6,Spanish Grand Prix,catalunya,0
max_verstappen,red_bull,18,2,3,66,Finished,+24.177,4,1:21.477,205.677,81.477,2020,6,Spanish Grand Prix,catalunya,24.177
bottas,mercedes,16,3,2,66,Finished,+44.752,1,1:18.183,214.343,78.18299999999999,2020,6,Spanish Grand Prix,catalunya,44.752
hamilton,mercedes,25,1,1,44,Finished,1:24:08.761,2,1:47.758,233.99,107.75800000000001,2020,7,Belgian Grand Prix,spa,0
bottas,mercedes,18,2,2,44,Finished,+8.448,5,1:47.983,233.503,107.983,2020,7,Belgian Grand Prix,spa,8.448
max_verstappen,red_bull,15,3,3,44,Finished,+15.455,8,1:48.305,232.809,108.305,2020,7,Belgian Grand Prix,spa,15.455
ricciardo,renault,13,4,4,44,Finished,+18.877,1,1:47.483,234.589,107.483,2020,7,Belgian Grand Prix,spa,18.877
ocon,renault,10,5,6,44,Finished,+40.650,10,1:48.540,232.305,108.53999999999999,2020,7,Belgian Grand Prix,spa,40.65
albon,red_bull,8,6,5,44,Finished,+42.712,12,1:48.736,231.886,108.73599999999999,2020,7,Belgian Grand Prix,spa,42.712
norris,mclaren,6,7,10,44,Finished,+43.774,11,1:48.552,232.279,108.55199999999999,2020,7,Belgian Grand Prix,spa,43.774
gasly,alphatauri,4,8,12,44,Finished,+47.371,3,1:47.839,233.815,107.839,2020,7,Belgian Grand Prix,spa,47.371
stroll,racing_point,2,9,9,44,Finished,+52.603,13,1:49.136,231.036,109.136,2020,7,Belgian Grand Prix,spa,52.603
perez,racing_point,1,10,8,44,Finished,+53.179,9,1:48.389,232.628,108.38900000000001,2020,7,Belgian Grand Prix,spa,53.179
kvyat,alphatauri,0,11,11,44,Finished,+1:10.200,15,1:49.832,229.572,109.832,2020,7,Belgian Grand Prix,spa,70.2
raikkonen,alfa,0,12,16,44,Finished,+1:11.504,14,1:49.822,229.593,109.822,2020,7,Belgian Grand Prix,spa,71.504
vettel,ferrari,0,13,14,44,Finished,+1:12.894,16,1:49.958,229.309,109.958,2020,7,Belgian Grand Prix,spa,72.894
leclerc,ferrari,0,14,13,44,Finished,+1:14.920,4,1:47.840,233.813,107.84,2020,7,Belgian Grand Prix,spa,74.92
grosjean,haas,0,15,17,44,Finished,+1:16.793,17,1:50.018,229.184,110.018,2020,7,Belgian Grand Prix,spa,76.793
latifi,williams,0,16,19,44,Finished,+1:17.795,6,1:48.048,233.362,108.048,2020,7,Belgian Grand Prix,spa,77.795
kevin_magnussen,haas,0,17,20,44,Finished,+1:25.540,7,1:48.083,233.287,108.083,2020,7,Belgian Grand Prix,spa,85.53999999999999
gasly,alphatauri,25,1,10,53,Finished,1:47:06.056,6,1:24.037,248.162,84.037,2020,8,Italian Grand Prix,monza,0
sainz,mclaren,18,2,3,53,Finished,+0.415,2,1:23.882,248.62,83.882,2020,8,Italian Grand Prix,monza,0.415
stroll,racing_point,15,3,8,53,Finished,+3.358,3,1:23.897,248.576,83.89699999999999,2020,8,Italian Grand Prix,monza,3.358
norris,mclaren,12,4,6,53,Finished,+6.000,7,1:24.232,247.587,84.232,2020,8,Italian Grand Prix,monza,6
bottas,mercedes,10,5,2,53,Finished,+7.108,5,1:23.961,248.386,83.961,2020,8,Italian Grand Prix,monza,7.108
ricciardo,renault,8,6,7,53,Finished,+8.391,4,1:23.898,248.573,83.898,2020,8,Italian Grand Prix,monza,8.391
hamilton,mercedes,7,7,1,53,Finished,+17.245,1,1:22.746,252.033,82.746,2020,8,Italian Grand Prix,monza,17.245
ocon,renault,4,8,12,53,Finished,+18.691,11,1:24.490,246.831,84.49,2020,8,Italian Grand Prix,monza,18.691
kvyat,alphatauri,2,9,11,53,Finished,+22.208,10,1:24.479,246.863,84.479,2020,8,Italian Grand Prix,monza,22.208
perez,racing_point,1,10,4,53,Finished,+23.224,8,1:24.336,247.282,84.336,2020,8,Italian Grand Prix,monza,23.224
latifi,williams,0,11,20,53,Finished,+32.876,16,1:24.999,245.353,84.999,2020,8,Italian Grand Prix,monza,32.876
grosjean,haas,0,12,16,53,Finished,+35.164,12,1:24.785,245.972,84.785,2020,8,Italian Grand Prix,monza,35.164
raikkonen,alfa,0,13,14,53,Finished,+36.312,13,1:24.835,245.827,84.83500000000001,2020,8,Italian Grand Prix,monza,36.312
russell,williams,0,14,19,53,Finished,+36.593,9,1:24.421,247.033,84.42099999999999,2020,8,Italian Grand Prix,monza,36.593
albon,red_bull,0,15,9,53,Finished,+37.533,15,1:24.926,245.564,84.926,2020,8,Italian Grand Prix,monza,37.533
giovinazzi,alfa,0,16,18,53,Finished,+55.199,14,1:24.856,245.766,84.856,2020,8,Italian Grand Prix,monza,55.199
hamilton,mercedes,26,1,1,59,Finished,2:19:35.060,1,1:18.833,239.518,78.833,2020,9,Tuscan Grand Prix,mugello,0
bottas,mercedes,18,2,2,59,Finished,+4.880,2,1:19.432,237.712,79.432,2020,9,Tuscan Grand Prix,mugello,4.88
albon,red_bull,15,3,4,59,Finished,+8.064,3,1:20.039,235.909,80.039,2020,9,Tuscan Grand Prix,mugello,8.064
ricciardo,renault,12,4,8,59,Finished,+10.417,4,1:20.426,234.774,80.426,2020,9,Tuscan Grand Prix,mugello,10.417
perez,racing_point,10,5,7,59,Finished,+15.650,5,1:20.632,234.175,80.632,2020,9,Tuscan Grand Prix,mugello,15.65
norris,mclaren,8,6,11,59,Finished,+18.883,7,1:21.198,232.542,81.19800000000001,2020,9,Tuscan Grand Prix,mugello,18.883
kvyat,alphatauri,6,7,12,59,Finished,+21.756,10,1:21.458,231.8,81.458,2020,9,Tuscan Grand Prix,mugello,21.756
leclerc,ferrari,4,8,5,59,Finished,+28.345,9,1:21.229,232.453,81.229,2020,9,Tuscan Grand Prix,mugello,28.345
raikkonen,alfa,2,9,13,59,Finished,+29.770,6,1:21.164,232.64,81.164,2020,9,Tuscan Grand Prix,mugello,29.77
vettel,ferrari,1,10,14,59,Finished,+29.983,8,1:21.202,232.531,81.202,2020,9,Tuscan Grand Prix,mugello,29.983
russell,williams,0,11,18,59,Finished,+32.404,11,1:21.645,231.269,81.645,2020,9,Tuscan Grand Prix,mugello,32.404
grosjean,haas,0,12,15,59,Finished,+42.036,13,1:22.263,229.532,82.263,2020,9,Tuscan Grand Prix,mugello,42.036
bottas,mercedes,26,1,3,53,Finished,1:34:00.364,1,1:37.030,216.972,97.03,2020,10,Russian Grand Prix,sochi,0
max_verstappen,red_bull,18,2,2,53,Finished,+7.729,3,1:37.332,216.298,97.332,2020,10,Russian Grand Prix,sochi,7.729
hamilton,mercedes,15,3,1,53,Finished,+22.729,7,1:38.075,214.66,98.075,2020,10,Russian Grand Prix,sochi,22.729
perez,racing_point,12,4,4,53,Finished,+30.558,8,1:38.141,214.515,98.14099999999999,2020,10,Russian Grand Prix,sochi,30.558
ricciardo,renault,10,5,5,53,Finished,+52.065,6,1:37.886,215.074,97.886,2020,10,Russian Grand Prix,sochi,52.065
leclerc,ferrari,8,6,10,53,Finished,+1:02.186,11,1:39.053,212.54,99.053,2020,10,Russian Grand Prix,sochi,62.186
ocon,renault,6,7,7,53,Finished,+1:08.006,13,1:39.216,212.191,99.21600000000001,2020,10,Russian Grand Prix,sochi,68.006
kvyat,alphatauri,4,8,11,53,Finished,+1:08.740,12,1:39.133,212.369,99.13300000000001,2020,10,Russian Grand Prix,sochi,68.74
gasly,alphatauri,2,9,9,53,Finished,+1:29.766,2,1:37.231,216.523,97.231,2020,10,Russian Grand Prix,sochi,89.76599999999999
albon,red_bull,1,10,15,53,Finished,+1:37.860,9,1:38.377,214.001,98.37700000000001,2020,10,Russian Grand Prix,sochi,97.86
hamilton,mercedes,25,1,2,60,Finished,1:35:49.641,2,1:28.145,210.253,88.145,2020,11,Eifel Grand Prix,nurburgring,0
max_verstappen,red_bull,19,2,3,60,Finished,+4.470,1,1:28.139,210.267,88.139,2020,11,Eifel Grand Prix,nurburgring,4.47
ricciardo,renault,15,3,6,60,Finished,+14.613,3,1:29.584,206.876,89.584,2020,11,Eifel Grand Prix,nurburgring,14.613
perez,racing_point,12,4,9,60,Finished,+16.070,4,1:29.700,206.608,89.7,2020,11,Eifel Grand Prix,nurburgring,16.07
sainz,mclaren,10,5,10,60,Finished,+21.905,6,1:30.129,205.625,90.129,2020,11,Eifel Grand Prix,nurburgring,21.905
gasly,alphatauri,8,6,12,60,Finished,+22.766,5,1:30.110,205.668,90.11,2020,11,Eifel Grand Prix,nurburgring,22.766
leclerc,ferrari,6,7,4,60,Finished,+30.814,10,1:30.712,204.303,90.712,2020,11,Eifel Grand Prix,nurburgring,30.814
hulkenberg,racing_point,4,8,20,60,Finished,+32.596,11,1:30.733,204.256,90.733,2020,11,Eifel Grand Prix,nurburgring,32.596
grosjean,haas,2,9,16,60,Finished,+39.081,14,1:31.562,202.407,91.562,2020,11,Eifel Grand Prix,nurburgring,39.081
giovinazzi,alfa,1,10,14,60,Finished,+40.035,12,1:30.909,203.861,90.90899999999999,2020,11,Eifel Grand Prix,nurburgring,40.035
vettel,ferrari,0,11,11,60,Finished,+40.810,7,1:30.408,204.99,90.408,2020,11,Eifel Grand Prix,nurburgring,40.81
raikkonen,alfa,0,12,19,60,Finished,+41.476,9,1:30.512,204.755,90.512,2020,11,Eifel Grand Prix,nurburgring,41.476
kevin_magnussen,haas,0,13,15,60,Finished,+49.585,8,1:30.456,204.881,90.456,2020,11,Eifel Grand Prix,nurburgring,49.585
latifi,williams,0,14,18,60,Finished,+54.449,13,1:31.377,202.816,91.377,2020,11,Eifel Grand Prix,nurburgring,54.449
kvyat,alphatauri,0,15,13,60,Finished,+55.588,16,1:32.214,200.975,92.214,2020,11,Eifel Grand Prix,nurburgring,55.588
hamilton,mercedes,26,1,1,66,Finished,1:29:56.828,1,1:18.750,212.708,78.75,2020,12,Portuguese Grand Prix,portimao,0
bottas,mercedes,18,2,2,66,Finished,+25.592,2,1:19.345,211.113,79.345,2020,12,Portuguese Grand Prix,portimao,25.592
max_verstappen,red_bull,15,3,3,66,Finished,+34.508,4,1:19.854,209.767,79.854,2020,12,Portuguese Grand Prix,portimao,34.508
leclerc,ferrari,12,4,4,66,Finished,+1:05.312,7,1:20.408,208.322,80.408,2020,12,Portuguese Grand Prix,portimao,65.312
hamilton,mercedes,26,1,2,63,Finished,1:28:32.430,1,1:15.484,234.121,75.484,2020,13,Emilia Romagna Grand Prix,imola,0
bottas,mercedes,18,2,1,63,Finished,+5.783,2,1:15.902,232.831,75.902,2020,13,Emilia Romagna Grand Prix,imola,5.783
ricciardo,renault,15,3,5,63,Finished,+14.320,4,1:17.552,227.878,77.55199999999999,2020,13,Emilia Romagna Grand Prix,imola,14.32
kvyat,alphatauri,12,4,8,63,Finished,+15.141,6,1:17.666,227.543,77.666,2020,13,Emilia Romagna Grand Prix,imola,15.141
leclerc,ferrari,10,5,7,63,Finished,+19.111,12,1:18.173,226.067,78.173,2020,13,Emilia Romagna Grand Prix,imola,19.111
perez,racing_point,8,6,11,63,Finished,+19.652,9,1:18.084,226.325,78.084,2020,13,Emilia Romagna Grand Prix,imola,19.652
sainz,mclaren,6,7,10,63,Finished,+20.230,11,1:18.118,226.226,78.118,2020,13,Emilia Romagna Grand Prix,imola,20.23
norris,mclaren,4,8,9,63,Finished,+21.131,8,1:18.069,226.368,78.069,2020,13,Emilia Romagna Grand Prix,imola,21.131
raikkonen,alfa,2,9,18,63,Finished,+22.224,10,1:18.088,226.313,78.088,2020,13,Emilia Romagna Grand Prix,imola,22.224
giovinazzi,alfa,1,10,20,63,Finished,+26.398,15,1:18.794,224.286,78.794,2020,13,Emilia Romagna Grand Prix,imola,26.398
latifi,williams,0,11,19,63,Finished,+27.135,14,1:18.719,224.499,78.719,2020,13,Emilia Romagna Grand Prix,imola,27.135
vettel,ferrari,0,12,14,63,Finished,+28.453,7,1:17.767,227.248,77.767,2020,13,Emilia Romagna Grand Prix,imola,28.453
stroll,racing_point,0,13,15,63,Finished,+29.163,13,1:18.360,225.528,78.36,2020,13,Emilia Romagna Grand Prix,imola,29.163
grosjean,haas,0,14,16,63,Finished,+32.935,17,1:18.822,224.206,78.822,2020,13,Emilia Romagna Grand Prix,imola,32.935
albon,red_bull,0,15,6,63,Finished,+57.284,3,1:16.177,231.991,76.17699999999999,2020,13,Emilia Romagna Grand Prix,imola,57.284
hamilton,mercedes,25,1,6,58,Finished,1:42:19.313,6,1:39.413,193.302,99.413,2020,14,Turkish Grand Prix,istanbul,0
perez,racing_point,18,2,3,58,Finished,+31.633,12,1:40.392,191.417,100.392,2020,14,Turkish Grand Prix,istanbul,31.633
vettel,ferrari,15,3,11,58,Finished,+31.960,8,1:39.662,192.819,99.662,2020,14,Turkish Grand Prix,istanbul,31.96
leclerc,ferrari,12,4,12,58,Finished,+33.858,11,1:39.961,192.242,99.961,2020,14,Turkish Grand Prix,istanbul,33.858
sainz,mclaren,10,5,15,58,Finished,+34.363,4,1:38.754,194.592,98.75399999999999,2020,14,Turkish Grand Prix,istanbul,34.363
max_verstappen,red_bull,8,6,2,58,Finished,+44.873,3,1:38.431,195.231,98.431,2020,14,Turkish Grand Prix,istanbul,44.873
albon,red_bull,6,7,4,58,Finished,+46.484,5,1:39.099,193.915,99.09899999999999,2020,14,Turkish Grand Prix,istanbul,46.484
norris,mclaren,5,8,14,58,Finished,+1:01.259,1,1:36.806,198.508,96.806,2020,14,Turkish Grand Prix,istanbul,61.259
stroll,racing_point,2,9,1,58,Finished,+1:12.353,10,1:39.921,192.319,99.92099999999999,2020,14,Turkish Grand Prix,istanbul,72.353
ricciardo,renault,1,10,5,58,Finished,+1:35.460,13,1:40.677,190.875,100.67699999999999,2020,14,Turkish Grand Prix,istanbul,95.46000000000001
hamilton,mercedes,25,1,1,57,Finished,2:59:47.515,3,1:32.864,209.803,92.864,2020,15,Bahrain Grand Prix,bahrain,0
max_verstappen,red_bull,19,2,3,57,Finished,+1.254,1,1:32.014,211.741,92.01400000000001,2020,15,Bahrain Grand Prix,bahrain,1.254
albon,red_bull,15,3,4,57,Finished,+8.005,10,1:33.684,207.967,93.684,2020,15,Bahrain Grand Prix,bahrain,8.005
norris,mclaren,12,4,9,57,Finished,+11.337,7,1:33.588,208.18,93.588,2020,15,Bahrain Grand Prix,bahrain,11.337
sainz,mclaren,10,5,15,57,Finished,+11.787,5,1:33.411,208.575,93.411,2020,15,Bahrain Grand Prix,bahrain,11.787
gasly,alphatauri,8,6,8,57,Finished,+11.942,16,1:34.817,205.482,94.81700000000001,2020,15,Bahrain Grand Prix,bahrain,11.942
ricciardo,renault,6,7,6,57,Finished,+19.368,2,1:32.827,209.887,92.827,2020,15,Bahrain Grand Prix,bahrain,19.368
bottas,mercedes,4,8,2,57,Finished,+19.680,4,1:33.352,208.706,93.352,2020,15,Bahrain Grand Prix,bahrain,19.68
ocon,renault,2,9,7,57,Finished,+22.803,13,1:34.354,206.49,94.354,2020,15,Bahrain Grand Prix,bahrain,22.803
perez,racing_point,25,1,5,87,Finished,1:31:15.114,3,56.789,224.599,56.789,2020,16,Sakhir Grand Prix,bahrain,0
ocon,renault,18,2,11,87,Finished,+10.518,12,57.350,222.402,57.35,2020,16,Sakhir Grand Prix,bahrain,10.518
stroll,racing_point,15,3,10,87,Finished,+11.869,14,57.388,222.255,57.388,2020,16,Sakhir Grand Prix,bahrain,11.869
sainz,mclaren,12,4,8,87,Finished,+12.580,9,57.165,223.122,57.165,2020,16,Sakhir Grand Prix,bahrain,12.58
ricciardo,renault,10,5,7,87,Finished,+13.330,6,56.979,223.85,56.979,2020,16,Sakhir Grand Prix,bahrain,13.33
albon,red_bull,8,6,12,87,Finished,+13.842,8,57.056,223.548,57.056,2020,16,Sakhir Grand Prix,bahrain,13.842
kvyat,alphatauri,6,7,6,87,Finished,+14.534,7,57.001,223.764,57.001,2020,16,Sakhir Grand Prix,bahrain,14.534
bottas,mercedes,4,8,1,87,Finished,+15.389,2,56.563,225.497,56.563,2020,16,Sakhir Grand Prix,bahrain,15.389
russell,mercedes,3,9,2,87,Finished,+18.556,1,55.404,230.214,55.404,2020,16,Sakhir Grand Prix,bahrain,18.556
norris,mclaren,1,10,19,87,Finished,+19.541,11,57.270,222.713,57.27,2020,16,Sakhir Grand Prix,bahrain,19.541
gasly,alphatauri,0,11,9,87,Finished,+20.527,10,57.220,222.908,57.22,2020,16,Sakhir Grand Prix,bahrain,20.527
vettel,ferrari,0,12,13,87,Finished,+22.611,5,56.905,224.141,56.905,2020,16,Sakhir Grand Prix,bahrain,22.611
giovinazzi,alfa,0,13,14,87,Finished,+24.111,4,56.887,224.212,56.887,2020,16,Sakhir Grand Prix,bahrain,24.111
raikkonen,alfa,0,14,18,87,Finished,+26.153,13,57.375,222.305,57.375,2020,16,Sakhir Grand Prix,bahrain,26.153
kevin_magnussen,haas,0,15,15,87,Finished,+32.370,16,57.516,221.76,57.516,2020,16,Sakhir Grand Prix,bahrain,32.37
aitken,williams,0,16,17,87,Finished,+33.674,15,57.392,222.24,57.392,2020,16,Sakhir Grand Prix,bahrain,33.674
pietro_fittipaldi,haas,0,17,20,87,Finished,+36.858,17,57.742,220.892,57.742,2020,16,Sakhir Grand Prix,bahrain,36.858
max_verstappen,red_bull,25,1,1,55,Finished,1:36:28.645,2,1:40.958,198.046,100.958,2020,17,Abu Dhabi Grand Prix,yas_marina,0
bottas,mercedes,18,2,2,55,Finished,+15.976,3,1:41.131,197.707,101.131,2020,17,Abu Dhabi Grand Prix,yas_marina,15.976
hamilton,mercedes,15,3,3,55,Finished,+18.415,5,1:41.420,197.144,101.42,2020,17,Abu Dhabi Grand Prix,yas_marina,18.415
albon,red_bull,12,4,5,55,Finished,+19.987,4,1:41.227,197.52,101.227,2020,17,Abu Dhabi Grand Prix,yas_marina,19.987
norris,mclaren,10,5,4,55,Finished,+1:00.729,12,1:41.964,196.092,101.964,2020,17,Abu Dhabi Grand Prix,yas_marina,60.729
sainz,mclaren,8,6,6,55,Finished,+1:05.662,11,1:41.947,196.125,101.947,2020,17,Abu Dhabi Grand Prix,yas_marina,65.662
ricciardo,renault,7,7,11,55,Finished,+1:13.748,1,1:40.926,198.109,100.926,2020,17,Abu Dhabi Grand Prix,yas_marina,73.748
gasly,alphatauri,4,8,9,55,Finished,+1:29.718,15,1:42.474,195.116,102.47399999999999,2020,17,Abu Dhabi Grand Prix,yas_marina,89.718
ocon,renault,2,9,10,55,Finished,+11.351,18,1:42.894,194.32,102.894,2020,17,Abu Dhabi Grand Prix,yas_marina,11.351
stroll,racing_point,1,10,8,55,Finished,+1.669,9,1:41.866,196.281,101.866,2020,17,Abu Dhabi Grand Prix,yas_marina,1.669
hamilton,mercedes,25,1,2,56,Finished,1:32:03.897,4,1:34.015,207.235,94.015,2021,1,Bahrain Grand Prix,bahrain,0
max_verstappen,red_bull,18,2,1,56,Finished,+0.745,2,1:33.228,208.984,93.22800000000001,2021,1,Bahrain Grand Prix,bahrain,0.745
bottas,mercedes,16,3,3,56,Finished,+37.383,1,1:32.090,211.566,92.09,2021,1,Bahrain Grand Prix,bahrain,37.383
norris,mclaren,12,4,7,56,Finished,+46.466,6,1:34.396,206.398,94.396,2021,1,Bahrain Grand Prix,bahrain,46.466
leclerc,ferrari,8,6,4,56,Finished,+59.090,11,1:34.988,205.112,94.988,2021,1,Bahrain Grand Prix,bahrain,59.09
ricciardo,mclaren,6,7,6,56,Finished,+1:06.004,10,1:34.932,205.233,94.932,2021,1,Bahrain Grand Prix,bahrain,66.004
sainz,ferrari,4,8,8,56,Finished,+1:07.100,7,1:34.509,206.151,94.509,2021,1,Bahrain Grand Prix,bahrain,67.1
tsunoda,alphatauri,2,9,13,56,Finished,+1:25.692,8,1:34.761,205.603,94.761,2021,1,Bahrain Grand Prix,bahrain,85.69200000000001
stroll,aston_martin,1,10,10,56,Finished,+1:26.713,9,1:34.865,205.378,94.86500000000001,2021,1,Bahrain Grand Prix,bahrain,86.713
raikkonen,alfa,0,11,14,56,Finished,+1:28.864,14,1:35.192,204.672,95.19200000000001,2021,1,Bahrain Grand Prix,bahrain,88.864
max_verstappen,red_bull,25,1,3,63,Finished,2:02:34.598,2,1:17.524,227.96,77.524,2021,2,Emilia Romagna Grand Prix,imola,0
hamilton,mercedes,19,2,1,63,Finished,+22.000,1,1:16.702,230.403,76.702,2021,2,Emilia Romagna Grand Prix,imola,22
norris,mclaren,15,3,7,63,Finished,+23.702,3,1:18.259,225.819,78.259,2021,2,Emilia Romagna Grand Prix,imola,23.702
leclerc,ferrari,12,4,4,63,Finished,+25.579,6,1:18.379,225.473,78.379,2021,2,Emilia Romagna Grand Prix,imola,25.579
sainz,ferrari,10,5,11,63,Finished,+27.036,7,1:18.490,225.154,78.49,2021,2,Emilia Romagna Grand Prix,imola,27.036
ricciardo,mclaren,8,6,6,63,Finished,+51.220,12,1:19.341,222.739,79.34100000000001,2021,2,Emilia Romagna Grand Prix,imola,51.22
gasly,alphatauri,6,7,5,63,Finished,+52.818,9,1:18.994,223.718,78.994,2021,2,Emilia Romagna Grand Prix,imola,52.818
stroll,aston_martin,4,8,10,63,Finished,+56.909,8,1:18.782,224.32,78.782,2021,2,Emilia Romagna Grand Prix,imola,56.909
ocon,alpine,2,9,9,63,Finished,+1:05.704,15,1:19.422,222.512,79.422,2021,2,Emilia Romagna Grand Prix,imola,65.704
